Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
EVR,-0.76,1.51,10.78,6724182528,Capital Markets
USAP,33.33,0.57,33.33,178590960,Steel
CNX,34.62,7.87,-2.2,3066187520,Oil & Gas E&P
AVY,1.45,1.21,12.54,16490393600,Packaging & Containers
OMF,3.97,0.8,4.76,5369300992,Credit Services
CSTM,6.82,6.9,14.76,2813070080,Aluminum
MSM,1.23,2.89,4.01,5558259712,Industrial Distribution
MKTX,-2.01,0.64,1.86,8507554304,Capital Markets
PB,0.84,0.04,16.97,5931665408,Banks - Regional
WAB,16.44,6.2,13.37,24496470016,Railroads
OTIS,9.2,1.2,13.51,36928843776,Specialty Industrial Machinery
TMHC,6.58,0.8,15.66,5792575488,Residential Construction
TMO,1.97,0.04,14.04,212848902144,Diagnostics & Research
HLT,0.0,2.57,14.1,49057869824,Lodging
GBX,-8.91,1.02,13.0,1493912960,Railroads
PROV,-10.71,2.03,-7.8,100367880,Banks - Regional
TNL,5.48,1.33,14.16,2968508416,Travel Services
OC,9.79,1.68,17.8,14174671872,Building Products & Equipment
IART,-2.56,1.35,10.33,3316999168,Medical Devices
DB,15.09,3.58,13.61,25196621824,Banks - Regional
LAD,-7.22,1.55,12.06,8340884992,Auto & Truck Dealerships
GPI,6.63,3.31,19.81,3780104192,Auto & Truck Dealerships
VRT,18.18,0.5,2.62,24229195776,Electrical Equipment & Parts
CHMG,2.54,8.76,15.02,208415360,Banks - Regional
VIST,11.21,7.99,-1.47,2981655040,Oil & Gas E&P
CB,17.58,7.04,7.56,100859215872,Insurance - Property & Casualty
RRC,53.33,4.8,-4.26,6867542016,Oil & Gas E&P
BUSE,7.84,0.66,13.08,1290502272,Banks - Regional
FCF,-2.5,0.51,11.32,1363235328,Banks - Regional
AVBH,0.0,5.43,-1.29,143744640,Banks - Regional
WM,1.24,1.15,9.94,76321914880,Waste Management
WFRD,44.35,1.42,0.98,7072483840,Oil & Gas Equipment & Services
MSA,21.92,9.56,13.8,7000931328,Security & Protection Services
RNST,8.7,0.98,15.15,1778023424,Banks - Regional
TRMK,-7.25,1.51,9.37,1656251008,Banks - Regional
FFIV,8.7,0.77,11.81,10973825024,Software - Infrastructure
VBTX,-6.25,2.3,12.54,1098170880,Banks - Regional
NTB,3.57,1.09,7.65,1411355776,Banks - Diversified
AMED,-9.26,0.99,1.83,3064600576,Medical Care Facilities
PGC,-18.03,1.81,5.87,420078048,Banks - Regional
TXN,-0.55,0.77,6.9,147668369408,Semiconductors
LRN,128.21,5.25,31.87,2712993536,Education & Training Services
SNAP,150.0,7.72,26.17,18322055168,Internet Content & Information
FFBC,0.0,2.15,9.21,2110231808,Banks - Regional
NBTB,33.33,2.26,14.95,1613702400,Banks - Regional
PFC,21.05,3.82,26.78,721388736,Banks - Regional
JBT,12.12,3.67,10.94,3288300800,Specialty Industrial Machinery
TDOC,5.41,0.37,-3.91,3410473984,Health Information Services
ENVA,-25.0,3.48,-11.12,1615619712,Credit Services
CSGP,0.0,0.16,12.54,33947215872,Real Estate Services
MTDR,16.98,10.75,-8.46,6602430464,Oil & Gas E&P
MSFT,12.83,3.9,14.16,3124871299072,Software - Infrastructure
FCBC,18.18,1.29,19.35,622605760,Banks - Regional
CHX,-16.33,2.3,-13.31,5539988992,Oil & Gas Equipment & Services
HAFC,1.64,5.45,14.16,469803808,Banks - Regional
ORRF,6.1,0.73,13.46,279318368,Banks - Regional
CNI,-2.33,1.38,8.09,82374811648,Railroads
SPFI,21.88,1.0,7.55,437023200,Banks - Regional
GOOG,6.9,1.45,-0.89,1821642850304,Internet Content & Information
V,4.48,0.65,7.56,566471426048,Credit Services
FVCB,-12.0,13.16,9.55,209410320,Banks - Regional
GOOGL,6.9,1.45,-1.15,1821525016576,Internet Content & Information
RHI,12.5,1.92,13.0,8592320512,Staffing & Employment Services
NBHC,6.82,0.41,13.63,1305846144,Banks - Regional
WNEB,40.0,4.4,13.97,173984400,Banks - Regional
HA,-16.48,2.08,20.71,727558272,Airlines
BYD,-5.56,3.41,-2.97,6532294656,Resorts & Casinos
USNA,-7.81,0.53,-15.79,973515520,Packaged Foods
CZWI,0.0,6.42,22.22,121319768,Banks - Regional
MANH,36.36,5.35,19.67,15422332928,Software - Application
UMBF,14.77,0.44,17.05,3965413376,Banks - Regional
THFF,16.1,3.46,17.49,447148448,Banks - Regional
EBMT,-2.86,0.82,5.42,104779312,Banks - Regional
NVR,11.06,2.99,14.56,23919071232,Residential Construction
FELE,-3.15,6.12,8.39,4588823552,Specialty Industrial Machinery
HONE,25.0,1.07,18.5,472172448,Banks - Regional
GATX,-5.88,3.81,6.27,4515868672,Rental & Leasing Services
SFNC,14.71,1.99,6.83,2278348800,Banks - Regional
ONB,4.08,2.32,11.31,4726378496,Banks - Regional
IBCP,31.75,7.08,11.98,512972480,Banks - Regional
ITW,4.51,1.18,6.26,76951601152,Specialty Industrial Machinery
PCAR,13.04,2.1,10.96,55475036160,Farm & Heavy Construction Machinery
LCNB,-7.5,3.11,13.46,186274704,Banks - Regional
AROW,39.39,2.34,37.42,411702752,Banks - Regional
NEP,18.75,11.98,3.21,2624518912,Utilities - Renewable
NEE,9.3,3.77,5.33,116085751808,Utilities - Regulated Electric
HOUS,-11.76,0.55,19.82,819820992,Real Estate Services
RTX,5.04,1.3,1.27,120794644480,Aerospace & Defense
HCA,-1.51,2.8,13.56,81989918720,Medical Care Facilities
ABG,-3.79,1.51,13.33,4443072000,Auto & Truck Dealerships
CHCO,3.66,0.91,10.56,1510470400,Banks - Regional
SMPL,2.27,0.04,22.88,3581255424,Packaged Foods
SASR,10.71,1.96,13.46,1033012800,Banks - Regional
FI,1.03,0.53,9.67,86564823040,Information Technology Services
GLW,-2.17,1.22,11.63,27335727104,Electronic Components
ARCC,1.72,0.02,3.3,11686980608,Asset Management
CCBG,-6.02,5.0,-4.64,487109024,Banks - Regional
KMB,10.13,0.06,-1.6,40516984832,Household & Personal Products
IVZ,-2.78,0.19,9.53,7152408064,Asset Management
GTX,4.55,3.52,-0.53,2012086016,Auto Parts
ADM,8.67,6.56,3.33,28295860224,Farm Products
SHW,15.52,1.87,11.7,79899893760,Specialty Chemicals
KO,7.25,4.39,3.14,258669674496,Beverages - Non-Alcoholic
VZ,4.27,0.16,10.8,167785627648,Telecom Services
TZOO,77.78,10.9,59.29,120268104,Advertising Agencies
PNR,8.05,1.82,2.18,12311471104,Specialty Industrial Machinery
DGX,1.37,1.66,9.94,14123271168,Diagnostics & Research
CBU,-6.82,1.59,23.73,2393315840,Banks - Regional
TRU,-4.21,1.36,8.16,13405976576,Consulting Services
MMM,14.53,4.52,7.06,51511656448,Conglomerates
GM,23.91,1.93,0.46,44618932224,Auto Manufacturers
HAL,2.6,0.59,-6.9,31180265472,Oil & Gas Equipment & Services
XRX,35.29,3.46,-1.52,2275700992,Information Technology Services
DOV,0.0,2.82,1.68,22456541184,Specialty Industrial Machinery
PHM,4.32,1.0,27.43,21902770176,Residential Construction
SPOT,280.0,1.23,9.68,47466123264,Internet Content & Information
BANC,-3.23,50.75,9.39,2236924416,Banks - Regional
PEBO,17.78,5.37,16.09,1005762624,Banks - Regional
SYF,2.78,1.58,3.74,15818067968,Credit Services
AWI,23.08,4.88,12.39,4632304640,Building Products & Equipment
DOW,11.63,0.5,6.71,37916798976,Chemicals
PII,-0.37,0.28,2.87,5142404096,Recreational Vehicles
PPBI,-14.29,3.97,17.98,2335151872,Banks - Regional
DHR,10.38,3.95,8.81,181746991104,Diagnostics & Research
CNC,26.58,5.13,0.28,41331650560,Healthcare Plans
TECK,-25.97,3.29,-2.07,19718557696,Other Industrial Metals & Mining
HLX,0.0,11.02,-9.42,1439913984,Oil & Gas Equipment & Services
KREF,4.44,5.24,17.08,672344320,REIT - Mortgage
TFII,-9.77,1.04,-4.17,12228224000,Trucking
BRO,16.39,3.89,8.29,23052439552,Insurance Brokers
SMBC,6.42,4.03,15.52,487356160,Banks - Regional
IBTX,11.27,3.41,9.32,1870895744,Banks - Regional
SMBK,-8.51,18.46,7.2,373755808,Banks - Regional
AAN,-83.33,2.16,-4.0,316940768,Rental & Leasing Services
PRK,21.28,4.87,23.15,2122542976,Banks - Regional
PKG,6.77,1.2,7.24,15086458880,Packaging & Containers
CATY,0.89,1.89,12.42,2889315072,Banks - Regional
NUE,7.28,2.85,11.3,45858807808,Steel
FUNC,6.35,0.48,12.67,147564880,Banks - Regional
CALX,25.0,0.26,-11.23,2281632768,Software - Application
HSTM,62.5,0.38,14.02,821034496,Health Information Services
WASH,16.07,3.66,10.29,449277760,Banks - Regional
CCK,-0.57,6.39,7.71,9022964736,Packaging & Containers
RBB,34.04,9.19,35.27,332546432,Banks - Regional
HXL,-9.52,2.63,2.2,6151041024,Aerospace & Defense
MEDP,8.82,3.41,19.34,10014755840,Diagnostics & Research
WSFS,16.04,4.28,17.57,2558941184,Banks - Regional
CCNE,7.14,0.18,21.05,431719616,Banks - Regional
CLF,22.73,3.41,17.66,9901002752,Steel
EFSC,-5.65,0.09,11.3,1493272576,Banks - Regional
WRB,18.42,1.39,10.86,20646742016,Insurance - Property & Casualty
CBNK,25.0,1.13,7.43,288891872,Banks - Regional
CDNS,4.13,1.66,12.21,84867022848,Software - Application
RLI,510.0,7.24,0.14,6433870848,Insurance - Property & Casualty
TRST,1.32,1.05,6.44,531161248,Banks - Regional
AGYS,31.58,3.0,38.79,2476036864,Software - Application
HRI,-2.44,2.1,18.03,4286513920,Rental & Leasing Services
CZFS,2.55,2.35,27.2,241703936,Banks - Regional
NWBI,24.0,2.92,16.92,1513880064,Banks - Regional
ESQ,3.54,2.85,4.97,393507104,Banks - Regional
BMRC,0.0,0.56,13.71,283256768,Banks - Regional
BSRR,-1.45,0.05,3.54,277383744,Banks - Regional
MNSB,0.0,7.56,18.85,139407824,Banks - Regional
BOH,21.88,7.21,18.35,2453406976,Banks - Regional
HOPE,-3.85,3.0,25.51,1296170368,Banks - Regional
HBT,6.78,1.76,4.94,604121920,Banks - Regional
PBAM,2.08,0.35,3.12,205258912,Banks - Regional
OFG,3.26,1.29,7.19,1708459520,Banks - Regional
WRLD,88.19,0.64,-16.9,795179008,Credit Services
BHLB,2.04,0.44,5.16,989212736,Banks - Regional
IPG,-6.67,3.26,6.31,12179523584,Advertising Agencies
FBP,21.05,0.17,8.07,2854448896,Banks - Regional
HBAN,12.5,3.56,13.41,17973651456,Banks - Regional
AXP,11.49,0.22,9.92,153615810560,Credit Services
SLB,1.3,0.08,-12.01,68196319232,Oil & Gas Equipment & Services
CMA,8.24,1.72,9.16,6772962304,Banks - Regional
ALV,-4.6,1.37,8.27,9090674688,Auto Parts
RF,-16.95,1.65,11.13,16632000512,Banks - Regional
EEFT,0.74,2.42,-3.23,4792013312,Software - Infrastructure
ISBA,-19.44,9.15,-3.38,153021360,Banks - Regional
ISTR,3.13,4.28,-4.25,167471840,Banks - Regional
AMTB,4.92,3.22,10.85,765474368,Banks - Regional
TFIN,37.84,2.64,18.66,1862327808,Banks - Regional
HTH,32.56,0.93,10.77,2013879168,Banks - Regional
WAL,3.14,8.68,4.53,6740314112,Banks - Regional
GBCI,9.3,0.04,13.5,4159862016,Banks - Regional
BCML,1.82,4.19,4.56,231141520,Banks - Regional
SRCE,16.81,5.15,17.48,1246408960,Banks - Regional
ASB,0.0,0.67,9.49,3059532032,Banks - Regional
INDB,3.76,2.36,16.83,2269707264,Banks - Regional
MYFW,-27.27,8.54,-0.94,151191024,Banks - Regional
OCFC,-13.51,0.07,4.62,935112320,Banks - Regional
SFST,54.55,4.71,8.83,274932896,Banks - Regional
BANF,2.7,1.37,4.38,2921815808,Banks - Regional
KNX,5.13,5.46,12.45,9670853632,Trucking
FFIN,-5.41,2.84,9.92,4515565568,Banks - Regional
MCB,11.93,3.1,13.33,470164736,Banks - Regional
ISRG,3.55,1.37,5.82,136780005376,Medical Instruments & Supplies
CSX,0.0,0.25,0.29,73255051264,Railroads
OZK,3.47,2.23,15.61,4814490112,Banks - Regional
CVCY,1.89,0.61,7.35,208705872,Banks - Regional
WABC,4.03,3.95,12.93,1202862080,Banks - Regional
HOMB,0.0,0.08,5.4,4776166400,Banks - Regional
BCBP,-22.0,4.12,2.03,179768160,Banks - Regional
BMI,15.79,7.76,5.65,4398513664,Scientific & Technical Instruments
CASS,-1.82,2.38,10.55,595390720,Specialty Business Services
FCX,21.88,5.39,1.38,54663282688,Copper
HFWA,15.91,0.23,7.34,642274048,Banks - Regional
EWBC,0.5,0.93,20.92,9719275520,Banks - Diversified
UNP,2.45,1.02,-0.22,152064229376,Railroads
AMNB,-21.74,4.01,11.08,480736000,Banks - Regional
STBA,-3.33,2.19,11.89,1219244032,Banks - Regional
MAN,2.99,0.66,9.06,3559625728,Staffing & Employment Services
WBS,3.33,2.0,9.35,8040308736,Banks - Regional
BX,-4.08,8.27,8.07,155528282112,Asset Management
WSO,0.93,3.56,6.02,16025775104,Industrial Distribution
PM,3.73,0.76,0.3,138355245056,Tobacco
MMC,13.77,3.68,1.96,97371725824,Insurance Brokers
AAL,46.15,0.27,9.43,9781382144,Airlines
IRDM,-133.33,1.1,-10.92,4313730560,Telecom Services
GPC,3.75,1.08,-3.1,20073404416,Specialty Retail
POOL,2.64,1.74,0.69,14981604352,Industrial Distribution
FITB,12.2,0.09,10.34,22919856128,Banks - Regional
BKU,-11.27,1.33,13.34,1992439296,Banks - Regional
LNN,51.3,3.74,0.84,1439642752,Farm & Heavy Construction Machinery
AUB,5.26,0.7,9.2,2520782592,Banks - Regional
KEY,7.41,0.43,11.83,13008873472,Banks - Regional
SNA,2.73,1.8,8.69,14041054208,Tools & Accessories
TFC,2.44,0.04,11.37,47801241600,Banks - Regional
ALK,-2.66,1.29,11.81,4689287168,Airlines
DCOM,1.82,2.58,3.14,753166208,Banks - Regional
TCBI,14.56,4.13,-1.51,2804514048,Banks - Regional
SARTF,-23.65,3.16,-21.77,22886100992,Medical Instruments & Supplies
SNV,-2.33,1.43,7.39,5276978688,Banks - Regional
HBCP,19.61,2.86,20.02,304467008,Banks - Regional
FNB,11.11,1.26,5.56,4718601216,Banks - Regional
EFX,-1.12,0.69,9.37,31078975488,Consulting Services
OSBC,1.85,0.79,8.09,599845824,Banks - Regional
ZION,2.73,0.85,-1.46,5939453440,Banks - Regional
LBRT,14.86,6.98,0.86,3294600448,Oil & Gas Equipment & Services
STLD,-0.57,0.73,5.22,20225382400,Steel
DFS,-17.78,2.53,-7.05,27301332992,Credit Services
KMI,-3.85,8.13,-1.41,36964724736,Oil & Gas Midstream
GSBC,9.92,0.2,11.37,601198080,Banks - Regional
MCRI,-5.48,1.7,3.03,1350168832,Resorts & Casinos
LRCX,12.85,2.11,8.92,119510876160,Semiconductor Equipment & Materials
NFLX,7.8,0.11,27.82,242916851712,Entertainment
LVS,3.77,4.0,10.29,40409157632,Resorts & Casinos
PPG,6.15,0.5,3.43,32912963584,Specialty Chemicals
TSLA,-8.33,4.23,-6.05,616479850496,Auto Manufacturers
AA,-0.89,0.42,-3.02,4945447424,Aluminum
COLB,11.27,0.38,10.8,3929553152,Banks - Regional
BANR,4.38,1.64,7.51,1528160384,Banks - Regional
FCCO,-41.03,6.21,0.47,130826128,Banks - Regional
CTBI,13.86,3.39,16.36,722331968,Banks - Regional
UNF,1.74,0.61,12.39,3202609152,Specialty Business Services
STT,9.04,7.71,-0.09,21993598976,Asset Management
MS,8.66,1.48,3.71,140972113920,Capital Markets
ABT,3.64,3.6,1.13,195185590272,Medical Devices
ALLY,3.75,3.53,8.11,10945988608,Credit Services
NTRS,-0.67,0.3,6.78,16336234496,Asset Management
NDAQ,5.97,1.2,3.55,33031245824,Financial Data & Stock Exchanges
WGO,20.45,0.45,12.5,1989931392,Recreational Vehicles
TRV,-33.45,1.89,-0.62,48948899840,Insurance - Property & Casualty
PG,7.02,1.03,2.01,373283717120,Household & Personal Products
UCBI,-2.17,4.84,-2.32,3241832448,Banks - Regional
SCL,-15.79,6.88,22.34,2018434176,Specialty Chemicals
USB,0.96,0.15,4.3,62896566272,Banks - Regional
FHN,8.0,2.89,14.27,7705433088,Banks - Regional
MTB,2.79,0.44,-0.92,22152644608,Banks - Regional
CFG,-7.61,1.43,5.27,14692166656,Banks - Regional
ELV,6.39,0.12,-4.0,118908051456,Healthcare Plans
CBSH,3.23,0.72,3.15,6659804160,Banks - Regional
AMX,-87.1,4.19,3.61,54270586880,Telecom Services
WTFC,4.12,1.49,5.36,5748936704,Banks - Regional
WAFD,-20.88,4.59,-1.83,1826227840,Banks - Regional
EQBK,5.26,2.3,3.92,501417408,Banks - Regional
FULT,7.5,2.05,9.94,2542191360,Banks - Regional
BHB,8.96,2.71,6.87,387948032,Banks - Regional
HWC,9.8,0.14,5.88,3713978368,Banks - Regional
PFBC,6.27,3.44,-2.58,951583936,Banks - Regional
BFC,-0.68,0.22,0.81,881137152,Banks - Regional
OMC,0.54,0.29,-0.13,17152144384,Advertising Agencies
UAL,7.35,0.29,-3.4,13884875776,Airlines
IBKR,4.73,4.99,-4.86,40871407616,Capital Markets
JBHT,-2.7,1.87,-11.55,22252167168,Integrated Freight & Logistics
PNFP,4.68,2.15,-1.98,6267077632,Banks - Regional
LMT,1.65,1.29,1.94,103181869056,Aerospace & Defense
GS,2.82,7.42,4.32,125566189568,Capital Markets
CATC,8.49,2.59,-7.58,528783328,Banks - Regional
BAC,11.11,0.33,2.4,261497716736,Banks - Diversified
BK,11.4,1.76,11.85,41930977280,Asset Management
JNJ,5.56,1.67,-5.35,377365233664,Drug Manufacturers - General
MBWM,11.11,8.33,9.79,613582848,Banks - Regional
CFB,12.12,1.01,10.91,672448320,Banks - Regional
FBK,0.0,11.22,10.04,1709516416,Banks - Regional
SFBS,2.08,1.35,-10.0,3407662336,Banks - Regional
SCHW,2.67,0.79,8.0,113856249856,Capital Markets
GNTY,-1.82,2.48,10.12,342986624,Banks - Regional
PGR,22.22,0.3,6.9,107086528512,Insurance - Property & Casualty
C,20.63,4.22,-2.14,103319044096,Banks - Diversified
JPM,11.31,1.89,-2.84,503451222016,Banks - Diversified
WFC,11.2,3.18,-0.17,174005092352,Banks - Diversified
PNC,13.21,1.36,0.25,58880434176,Banks - Regional
BLK,28.81,0.71,3.76,118385688576,Asset Management
UNTY,8.99,2.12,4.06,274015488,Banks - Regional
UNH,3.63,1.02,1.08,481044398080,Healthcare Plans
CMTL,61.11,6.2,36.71,174539488,Communication Equipment
SGH,-22.22,15.57,-34.94,1184317824,Semiconductors
NRIX,1.45,7.57,-15.45,429258656,Biotechnology
BYRN,-333.33,1.21,82.29,216499680,Aerospace & Defense
WBA,-1.47,2.5,-11.39,19437938688,Pharmaceutical Retailers
CMC,-8.15,5.41,-0.17,6297754624,Steel
FAST,1.96,0.18,1.57,40067756032,Industrial Distribution
DAL,5.73,1.29,-7.67,26066683904,Airlines
DPZ,27.05,2.34,3.4,14879510528,Restaurants
RELL,200.0,2.9,-2.21,134646128,Electronic Components
NEOG,-21.43,1.23,-7.92,3583405824,Diagnostics & Research
PEP,3.69,0.32,1.49,239033696256,Beverages - Non-Alcoholic
SAR,5.88,0.34,3.24,314440128,Asset Management
APLD,-400.0,4.27,-1.09,643787392,Capital Markets
CAMP,-100.0,11.01,-47.73,4556318,Communication Equipment
LEVI,3.7,2.26,3.42,7096005120,Apparel Manufacturing
AEHR,-10.0,5.39,-47.21,496494720,Semiconductor Equipment & Materials
LW,49.54,4.45,-8.12,14564288512,Packaged Foods
CAG,10.0,1.42,5.97,13431945216,Packaged Foods
STZ,9.47,0.46,-3.72,44434432000,Beverages - Wineries & Distilleries
ACCD,23.21,2.65,-35.77,1041906304,Health Information Services
RGP,66.67,0.72,-7.42,442978400,Consulting Services
TLRY,-100.0,1.04,-24.05,1419608576,Drug Manufacturers - Specialty & Generic
ANGO,14.29,1.32,-22.6,245109712,Medical Instruments & Supplies
RPM,5.13,2.46,-8.47,13893690368,Specialty Chemicals
HELE,8.75,1.26,-5.18,2766930432,Household & Personal Products
AYI,11.2,0.72,-8.84,7450886144,Electrical Equipment & Parts
MKC,0.0,0.41,-8.74,17652942848,Packaged Foods
CCL,17.81,2.06,-22.39,20495497216,Travel Services
BB,-100.0,0.0,-29.18,1638982656,Software - Infrastructure
NKE,27.03,0.09,16.21,157224435712,Footwear & Accessories
MTN,-3.4,4.29,-9.95,8506796544,Resorts & Casinos
BSET,49.15,0.31,4.23,135692816,"Furnishings, Fixtures & Appliances"
DYNT,-85.29,5.02,-17.14,2407013,Medical Devices
JBL,6.06,0.47,9.17,17827104768,Electronic Components
ACN,3.44,0.52,-2.6,233034121216,Information Technology Services
KMX,0.0,0.95,-14.01,11810911232,Auto & Truck Dealerships
SANG,20.0,1.76,-23.91,112231392,Software - Infrastructure
WOR,3.52,11.81,-13.52,3129649408,Metal Fabrication
JEF,-5.88,5.87,-10.28,8655506432,Capital Markets
CNXC,-1.81,0.62,6.51,5564852736,Information Technology Services
MU,9.32,2.45,0.09,94450540544,Semiconductors
FUL,-9.4,5.68,-2.24,4190820352,Specialty Chemicals
PAYX,1.79,0.12,4.11,44268900352,Staffing & Employment Services
PRGS,8.0,1.43,-9.86,2516965632,Software - Application
MLKN,76.19,1.85,17.5,2001046912,"Furnishings, Fixtures & Appliances"
COST,3.18,0.48,-1.23,321374814208,Discount Stores
AIR,6.85,8.68,-5.76,2245539328,Aerospace & Defense
CTAS,1.37,0.75,-0.07,62669578240,Specialty Business Services
SNX,12.55,99.9,-7.39,8871910400,Electronics & Computer Distribution
SCHL,-62.96,14.99,-6.35,1147323136,Publishing
DRI,2.89,0.98,-5.01,20082483200,Restaurants
FDS,-16.05,0.16,5.19,18189682688,Financial Data & Stock Exchanges
FDX,22.97,0.71,-1.44,60629037056,Integrated Freight & Logistics
KBH,30.43,8.86,-8.57,4620300288,Residential Construction
GIS,0.93,0.82,-4.42,36379066368,Packaged Foods
SCS,82.35,3.29,33.28,1468897024,Business Equipment & Supplies
DAVA,26.79,0.2,23.47,4037372672,Software - Infrastructure
AZO,4.38,1.96,6.28,47235534848,Specialty Retail
APOG,34.65,3.51,-9.25,1217330688,Building Products & Equipment
ICMB,6.67,6.12,-7.75,51101984,Asset Management
SFIX,13.64,1.15,-5.61,406725440,Apparel Retail
LEN,12.68,2.4,-2.06,42674065408,Residential Construction
ADBE,3.02,0.72,-0.21,283498938368,Software - Infrastructure
RFIL,-200.0,27.03,-21.64,33305104,Electrical Equipment & Parts
CPRT,9.68,5.01,3.75,48933416960,Specialty Business Services
EGAN,83.33,3.86,-1.29,238282240,Software - Application
IPW,-233.33,8.83,-34.51,17531232,Internet Retail
HITI,25.0,4.52,-18.65,136743280,Pharmaceutical Retailers
IPA,35.29,7.09,-37.7,56841052,Biotechnology
SMTC,450.0,0.55,3.17,1349980800,Semiconductors
RSSS,200.0,2.68,-3.78,93944480,Software - Application
IBEX,-32.65,1.39,-8.95,311775136,Information Technology Services
JYNT,-133.33,1.8,-11.76,156690672,Medical Care Facilities
CBRL,6.55,0.7,-9.15,1789940608,Restaurants
REVG,40.0,9.16,14.43,1035266496,Farm & Heavy Construction Machinery
INNV,-200.0,1.06,-16.87,770547392,Medical Care Facilities
MAMA,150.0,6.4,1.57,164773408,Packaged Foods
FARM,-37.7,0.35,20.51,76313984,Packaged Foods
CASY,34.52,0.45,11.5,10629415936,Specialty Retail
AVO,-21.05,6.85,5.57,746905600,Food Distribution
ORCL,4.39,0.0,-13.43,320743669760,Software - Infrastructure
SKIL,10.0,0.93,-43.75,105245056,Education & Training Services
VIRC,48.44,12.73,48.78,189682208,"Furnishings, Fixtures & Appliances"
FCEL,25.0,1.12,-11.97,618971456,Electrical Equipment & Parts
KR,4.35,1.16,-1.1,32690614272,Grocery Stores
RENT,6.98,3.62,-37.1,36736056,Apparel Retail
CDMO,100.0,10.96,-22.3,424967424,Biotechnology
GWRE,117.65,3.42,5.19,9631749120,Software - Application
BBCP,6.25,4.73,12.25,439655392,Engineering & Construction
DOCU,10.77,1.61,-20.64,10437342208,Software - Application
SMAR,100.0,2.72,1.82,6529434624,Software - Application
BRZE,71.43,6.12,-3.12,5950606848,Software - Application
ZUMZ,34.33,2.33,-6.49,363557216,Apparel Retail
RH,49.43,2.9,-32.9,4757814272,Specialty Retail
LTRX,20.0,0.78,9.62,217621936,Communication Equipment
PL,6.67,0.51,-18.1,635654464,Aerospace & Defense
LMNR,-86.67,8.07,-1.59,323353952,Farm Products
AOUT,133.33,3.54,-2.82,116300928,Leisure
TNP,3.12,4.86,0.0,705774144,Oil & Gas Midstream
TTC,-22.76,11.36,-5.43,10118253568,Tools & Accessories
SCWX,37.5,3.32,-4.46,609523712,Software - Infrastructure
SAIC,28.12,5.43,-9.05,6848301056,Information Technology Services
ABM,-10.23,0.39,0.21,2538332672,Specialty Business Services
MEI,-72.73,7.98,-14.13,749011392,Electronic Components
KFY,7.61,2.37,-0.43,3099925760,Staffing & Employment Services
DBI,22.92,0.3,-5.17,539006208,Footwear & Accessories
DSGX,-3.03,3.46,-4.45,7611216896,Software - Application
LAKE,39.13,7.37,4.55,133266320,Apparel Manufacturing
AI,47.06,14.14,-25.21,3312911360,Software - Application
PATH,200.0,1.93,-1.11,13789667328,Software - Infrastructure
CHPT,-71.43,0.94,-39.5,898760256,Specialty Retail
CXM,100.0,3.04,-12.39,3519487488,Software - Application
CTLP,-33.33,1.27,-16.21,457165184,Information Technology Services
AEO,66.67,1.09,-3.64,4440654336,Apparel Retail
VRNT,-18.64,6.9,-29.54,2010824576,Software - Infrastructure
SPWH,-300.0,3.62,-6.18,139921632,Specialty Retail
CURV,-45.45,0.02,-9.38,527799072,Apparel Retail
YEXT,0.0,0.67,-32.19,748160192,Software - Infrastructure
BASE,26.09,3.26,-2.46,1342159104,Software - Infrastructure
GME,80.0,1.83,-23.4,4478835200,Specialty Retail
PHR,9.33,1.22,-41.35,1552770048,Health Information Services
PLAY,0.0,2.91,-6.02,2390045952,Entertainment
CNM,1.54,0.15,-8.39,8467227648,Industrial Distribution
AKTS,-31.25,0.8,-52.68,67325312,Communication Equipment
EXPR,18.25,1.2,-6.22,16033994,Apparel Retail
ZS,30.61,5.71,1.15,37814530048,Software - Infrastructure
AVAV,150.0,11.01,11.76,3522233344,Aerospace & Defense
HQY,12.77,1.95,11.62,6830625792,Health Information Services
ASAN,63.64,2.78,-15.48,4219249152,Software - Application
PROC,350.0,2.09,-9.8,366678016,Drug Manufacturers - Specialty & Generic
CRMT,-35.71,0.87,-4.53,420776736,Auto & Truck Dealerships


AMRK,24.1,39.44,-13.83,604958592,Capital Markets
OXM,-0.29,1.9,-7.43,1534853632,Apparel Manufacturing
AVGO,1.15,0.22,-8.55,600830836736,Semiconductors
ARCE,-50.0,11.88,0.36,918478720,Education & Training Services
IOT,150.0,5.57,-8.75,13320304640,Software - Infrastructure
NTNX,60.0,3.91,15.41,9201177600,Software - Infrastructure
S,46.67,5.61,-0.55,5189078016,Software - Infrastructure
MDB,106.67,8.69,-14.09,26090721280,Software - Infrastructure
LULU,5.93,1.86,-0.03,52253839360,Apparel Retail
PD,90.0,3.2,-14.43,1949272960,Software - Application
HCP,33.33,3.53,-22.88,4224819712,Software - Infrastructure
DELL,53.98,10.36,21.36,49120694272,Computer Hardware
ESTC,127.27,3.2,32.86,7936516608,Software - Application
VMW,10.24,0.58,-0.88,71288537088,Software - Infrastructure
TLYS,80.95,5.99,-9.55,259155712,Apparel Retail
ASO,4.5,0.45,-18.59,3512079616,Specialty Retail
OLLI,9.84,3.4,-1.51,4498243584,Discount Stores
CPB,0.0,0.52,-5.79,11807560704,Packaged Foods
CIEN,11.32,1.6,-5.27,6490264064,Communication Equipment
SIG,15.67,3.44,-4.79,3363771904,Luxury Goods
