Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
HAS,-75,14.26,15.71,9176329216,Leisure
LEA,9.02,6.19,-2.19,7883847168,Auto Parts
CNP,4.17,0.50,0.78,16947291136,Utilities—Regulated Electric
TXT,10.53,1.76,-2.0,15477268480,Aerospace & Defense
MRK,4.48,4.65,-0.03,261237686272,Drug Manufacturers—General
BC,8.90,1.84,2.24,5516893696,Recreational Vehicles
XEL,2.70,5.91,-0.55,31558719488,Utilities—Regulated Electric
FCFS,3.31,5.28,7.91,4527930880,Credit Services
THRM,-2,0.22,2.92,1790064512,Auto Parts
LKQ,8.33,2.66,1.89,13246697472,Auto Parts
OSTK,37.50,6.32,10.3,715114624,Internet Retail
NFBK,-13.33,3.81,-3.56,425134688,Banks—Regional
MEOH,20.65,6.46,-4.19,3056800256,Chemicals
TDOC,27.45,1.89,-7.77,3066457600,Health Information Services
MKL,6.90,3.37,-1.02,19531843584,Insurance—Property & Casualty
ALRS,17.65,0.43,-7.67,363416384,Banks—Regional
BRKL,-6.90,2.99,-1.2,813187712,Banks—Regional
SAVE,7.87,0.28,-0.12,1801156480,Airlines
GSHD,325,4.24,-2.45,2845204992,Insurance—Diversified
LXFR,-9.09,2.13,-1.14,351336032,Specialty Industrial Machinery
TER,30.95,4.37,-3.89,15472246784,Semiconductor Equipment & Materials
TNET,27.04,8.08,-4.65,5880562688,Staffing & Employment Services
CHE,-2.03,2.56,-0.86,7835309056,Medical Care Facilities
TROX,25,1.25,-5.93,2107217280,Chemicals
BWB,8.82,1.26,-5.73,265211520,Banks—Regional
UVSP,-7.79,2.03,-2.7,512212896,Banks—Regional
PEGA,-30.30,7.24,-3.96,3613795584,Software—Application
ARAY,200,6.43,-7.22,262724800,Medical Devices
NLY,12.50,89.36,-1.65,9290408960,REIT—Mortgage
LC,8.33,3.79,-2.22,663033408,Credit Services
TCBK,-5.31,4.41,-3.77,1065423488,Banks—Regional
MC,-100,3.92,-3.79,3004574976,Capital Markets
MOH,13.26,1.04,-3.58,19115986944,Healthcare Plans
IEX,2.96,3.44,-3.73,15726664704,Specialty Industrial Machinery
CASH,7.92,8.65,-1.1,1208737920,Banks—Regional
PI,-9.09,2.87,0.24,1478083712,Communication Equipment
BMRN,39.53,4.17,-3.48,16649724928,Biotechnology
WH,6.17,1.63,-4.57,5859231744,Lodging
AFL,12.32,4.39,-0.64,45594259456,Insurance—Life
ROL,5.88,2.78,-1.38,18071341056,Personal Services
NVRO,7.55,1.06,2.89,694228288,Medical Devices
AMSF,25.76,3.16,1.2,960342592,Insurance—Specialty
CMPR,17.09,5.74,-5.04,1845631744,Advertising Agencies
KLAC,3.58,3.17,-3.47,62525448192,Semiconductor Equipment & Materials
TWOU,-11.11,0.07,0.0,201107408,Education & Training Services
MTH,41.04,26.37,-4.52,4499704832,Residential Construction
CNMD,10,10.54,-2.01,3100108800,Medical Devices
LSTR,4.83,1.73,-6.47,6360373760,Integrated Freight & Logistics
WOLF,13.33,4.65,-2.4,4772329472,Semiconductors
MXL,4.23,0.64,-3.26,1802601600,Semiconductors
MYRG,30.19,2.96,-2.96,2251772160,Engineering & Construction
ROKU,4.17,4.14,-4.48,9989049344,Entertainment
NOW,16.18,0.36,-2.73,114027847680,Software—Application
WSC,24.14,5.62,-1.25,8205914624,Rental & Leasing Services
EVTC,15,5.02,-2.49,2402965760,Software—Infrastructure
MAT,7.69,9.15,-0.29,7801682432,Leisure
PLXS,25,2.20,-1.43,2555192832,Electronic Components
R,-5.07,0.62,-8.05,4869144576,Rental & Leasing Services
BPOP,8.82,1.15,1.79,4544765952,Banks—Regional
APH,2.99,3.28,-3.71,50096173056,Electronic Components
FTV,2.74,3.09,-5.36,26106101760,Scientific & Technical Instruments
BA,-29.59,3.25,-0.74,115622133760,Aerospace & Defense
HES,9.71,0.96,-0.53,46980333568,Oil & Gas E&P
FSV,3.66,6.05,-0.38,6540625408,Real Estate Services
SRDX,18.37,4.63,3.68,453560064,Medical Devices
ADP,4.13,0.86,-1.88,99112222720,Staffing & Employment Services
PAG,6.95,7.41,-3.3,11242886144,Auto & Truck Dealerships
TDY,2.26,0.80,-4.44,19233738752,Scientific & Technical Instruments
ALKS,133.33,1.18,-3.11,4665317888,Drug Manufacturers—Specialty & Generic
MAS,33.85,3.13,-0.27,12022294528,Building Products & Equipment
CME,2.54,1.87,-0.97,72028946432,Financial Data & Stock Exchanges
RES,-4.88,3.74,-4.03,1934696320,Oil & Gas Equipment & Services
SLGN,0,2.33,-9.93,4739771904,Packaging & Containers
WNC,131.11,0.01,9.52,992627392,Farm & Heavy Construction Machinery
EVR,24.14,12.43,-9.56,5224301056,Capital Markets
ETR,-14.93,6.38,-3.74,19559680000,Utilities—Regulated Electric
WAB,7.56,4.47,-4.43,19036143616,Railroads
HUM,1.41,1.61,0.11,60283232256,Healthcare Plans
MKTX,3.70,1.39,-2.39,8049399808,Capital Markets
GIB,6.30,3.77,3.01,23356114944,Information Technology Services
CVE,9.09,8.91,-6.78,39752876032,Oil & Gas Integrated
NAVI,20.45,9.68,1.86,2093986304,Credit Services
IART,0,2,-7.0,3108811008,Medical Devices
CSTM,-44.44,25.09,2.47,2672124160,Aluminum
ALLE,17.04,8.46,4.09,9146676224,Security & Protection Services
GSK,5.88,1.28,-3.54,74230939648,Drug Manufacturers—General
PGC,-6.48,1.97,-4.54,458824640,Banks—Regional
BANF,2.38,1.58,-4.91,2857042432,Banks—Regional
TRMK,18.84,2.19,-1.41,1327053184,Banks—Regional
LRN,20.37,3.61,-0.03,1935965696,Education & Training Services
AGR,-15.79,9.14,0.88,11668881408,Utilities—Regulated Electric
WFRD,6.59,4.77,-4.16,6510508032,Oil & Gas Equipment & Services
CB,0.92,3.93,-0.04,85506809856,Insurance—Property & Casualty
RNST,0,3.26,-2.79,1470225408,Banks—Regional
JBT,30.56,4.27,-4.72,3347436800,Specialty Industrial Machinery
ILMN,300,2.42,-3.95,21731424256,Diagnostics & Research
ORRF,8.75,0.52,-3.44,222945520,Banks—Regional
CSGP,16,0.93,-2.1,31397031936,Real Estate Services
V,6.09,3.01,-1.98,478374789120,Credit Services
MTDR,20.97,6.25,0.14,7086922752,Oil & Gas E&P
CMG,18.11,1.35,-1.81,50535792640,Restaurants
PACW,1.54,1.40,-9.08,949286976,Banks—Regional
UMBF,0,2.23,-4.34,3010635008,Banks—Regional
JNPR,11.63,1.98,-0.9,8930594816,Communication Equipment
BYD,13.25,8.87,-3.02,6083729920,Resorts & Casinos
MSFT,10.36,3.78,-2.36,2345946841088,Software—Infrastructure
WSBF,42.86,14.71,-3.06,233208720,Banks—Regional
GOOGL,10.38,1.54,-1.55,1656046354432,Internet Content & Information
NVR,3.56,9.68,-2.87,19466178560,Residential Construction
GATX,52.78,4.26,3.53,3857849344,Rental & Leasing Services
PCAR,23.63,5.59,1.92,44448878592,Farm & Heavy Construction Machinery
KMB,24.63,2.22,2.25,40869654528,Household & Personal Products
NEE,12,16.25,-0.88,115938344960,Utilities—Regulated Electric
HUBB,46.75,3.21,12.54,16808492032,Electrical Equipment & Parts
GLW,5.13,1.25,-2.11,25990361088,Electronic Components
JBLU,10.53,0.24,-2.59,1532949888,Airlines
MCO,29.44,2.49,0.73,58003918848,Financial Data & Stock Exchanges
SSTK,22.86,1.51,3.04,1372794496,Internet Content & Information
SHW,10.87,5.73,0.12,65585852416,Specialty Chemicals
IVZ,5.56,0.29,-1.64,6513976832,Asset Management
ADM,22.22,2.52,-6.08,40432812032,Farm Products
MCD,13.85,5.77,-0.45,191985336320,Restaurants
HAL,7.46,3.22,-0.89,36391112704,Oil & Gas Equipment & Services
MSCI,7.90,0.37,-13.66,40578781184,Financial Data & Stock Exchanges
VZ,0.84,2.36,0.3,136252932096,Telecom Services
OMF,-8.18,1.12,0.52,4827557888,Credit Services
THC,22.41,4.03,2.95,6690141184,Medical Care Facilities
LH,-4.26,0.87,-5.25,17813030912,Diagnostics & Research
PHM,32.02,9.42,4.17,16249902080,Residential Construction
MMM,23.13,5.19,-0.65,51677491200,Conglomerates
TRU,8.11,2.91,-2.97,13877007360,Consulting Services
SPOT,-22.77,3.82,3.83,30104696832,Internet Content & Information
PEP,9.49,3.76,1.72,233247719424,Beverages—Non-Alcoholic
ST,4.55,1.75,-7.31,5764599808,Scientific & Technical Instruments
DHR,4.42,1.97,-8.67,183185129472,Diagnostics & Research
UPS,0.46,0.05,-9.76,133183111168,Integrated Freight & Logistics
CNC,-5.38,7.11,4.64,37297070080,Healthcare Plans
RBB,-19.44,0.37,-3.95,242759936,Banks—Regional
CADE,3.03,6.09,1.03,3875217408,Banks—Regional
SMBK,13.33,0.40,-0.18,363377632,Banks—Regional
HSTM,71.43,0.90,0.37,662216832,Health Information Services
CHX,0,2.35,3.65,7002250752,Oil & Gas Equipment & Services
AAN,135.71,0.28,0.89,323198432,Rental & Leasing Services
WSFS,-21.54,4.29,-0.21,2228566016,Banks—Regional
MEDP,28.98,8.37,-1.03,7400171008,Diagnostics & Research
WSBC,-10.13,3.09,-0.28,1449451520,Banks—Regional
AMP,1.68,0.09,-0.24,33833738240,Asset Management
HMST,-35.71,4.24,-0.29,146405264,Banks—Regional
NBR,-151.89,2.74,7.27,1175361408,Oil & Gas Drilling
CDNS,3.20,1.59,0.09,63680401408,Software—Application
CLF,47.62,1.77,2.59,7950699520,Steel
NBTB,1.15,4.98,0.88,1492196608,Banks—Regional
CNI,7.14,1.19,0.97,71474724864,Railroads
CCK,15.38,3.89,0.09,10675023872,Packaging & Containers
PCH,91.67,10.01,-1.59,3627173632,REIT—Specialty
TENB,266.67,0.99,-2.32,5180626944,Software—Infrastructure
HXL,28.21,6.83,0.65,5502095360,Aerospace & Defense
WHR,24.30,2.18,-0.24,7329139712,"Furnishings, Fixtures & Appliances"
TRST,-8.82,3.20,0.2,519175904,Banks—Regional
LCNB,-28.85,11.95,0.31,158636736,Banks—Regional
KO,4.62,1,-1.24,242076565504,Beverages—Non-Alcoholic
FCX,10.64,1.07,-3.71,53460434944,Copper
HCA,23.56,1.97,3.69,66903605248,Medical Care Facilities
SLB,3.28,3.18,-4.14,82855378944,Oil & Gas Equipment & Services
PG,3.79,4.01,3.79,343776002048,Household & Personal Products
CATY,2.33,0.03,1.74,2522296832,Banks—Regional
OCFC,-16.67,13.73,1.74,859829120,Banks—Regional
VMI,8.73,4.01,1.27,5047484928,Conglomerates
KNX,-12.05,1.17,2.99,8088894464,Trucking
PSTV,0,68.67,10.71,3858691,Biotechnology
SEIC,-3.66,0.12,-0.14,7971922432,Asset Management
FVCB,8.33,40.23,0.41,228044912,Banks—Regional
CSX,14.29,2.97,1.72,61694648320,Railroads
WABC,-2,1.20,1.01,1152551936,Banks—Regional
STX,-247.37,5.80,-9.48,13707575296,Computer Hardware
OFG,12.94,0.51,4.46,1407337600,Banks—Regional
NUE,16.80,2.45,4.4,38887686144,Steel
WSO,20.43,0.56,7.4,14773309440,Industrial Distribution
MAN,-0.62,1.35,-6.51,3635293696,Staffing & Employment Services
AN,8.04,4.25,-3.15,6668806144,Auto & Truck Dealerships
KEY,7.32,4.59,-1.71,10070488064,Banks—Regional
SNA,11.11,2.86,7.19,13496882176,Tools & Accessories
SNV,9.02,3.02,3.59,4063442688,Banks—Regional
WTFC,9.80,0.82,0.04,4621506048,Banks—Regional
DFS,-6.77,2.58,3.18,21652994048,Credit Services
FFIV,4.55,0.35,-5.6,9556633600,Software—Infrastructure
FNB,0,1.52,0.69,3871678464,Banks—Regional
ZION,-11.92,0.44,5.18,5168778752,Banks—Regional
EFX,4.38,1.49,-1.66,22479849472,Consulting Services
AA,-360,0.31,-0.36,5185756672,Aluminum
TSLA,2.41,1.11,-3.51,794195722240,Auto Manufacturers
CALX,6.90,1.95,-4.51,3040108800,Software—Application
IBM,7.09,0.15,-1.42,127814148096,Information Technology Services
BANR,13.29,3.20,-0.6,1455549568,Banks—Regional
ABT,5.10,1.07,6.5,168069611520,Medical Devices
TRV,12.91,1.38,6.26,37388517376,Insurance—Property & Casualty
NDAQ,6.15,0.25,2.92,23873044480,Financial Data & Stock Exchanges
SYF,-1.46,0.82,2.43,12783854592,Credit Services
OMC,13.04,2.28,1.37,14715088896,Advertising Agencies
UAL,13.70,0.07,2.89,13873553408,Airlines
NFLX,1.77,0.25,-1.27,167332315136,Entertainment
LMT,5.93,1.89,3.05,102988808192,Aerospace & Defense
GS,7.99,6.16,-0.62,106671652864,Capital Markets
CBSH,3.26,0.11,-1.49,5983106048,Banks—Regional
CASS,-27.14,3.21,-1.57,509095744,Specialty Business Services
CFB,12.90,4.11,2.84,497346208,Banks—Regional
CCNE,0,5.30,2.83,380232128,Banks—Regional
SFBS,0.95,3.61,2.94,2839263488,Banks—Regional
C,12.05,7.63,5.67,79204040704,Banks—Diversified
UNH,0.32,2.92,-2.31,467033718784,Healthcare Plans
BLK,2.85,0.38,4.21,96522903552,Asset Management
PGR,-54.86,0.80,-6.75,81504436224,Insurance—Property & Casualty
FAST,6.12,0.92,-1.71,31217635328,Industrial Distribution
DAL,-13.79,0.07,-2.77,23806466048,Airlines
OGI,-100,9.74,9.95,107396792,Drug Manufacturers—Specialty & Generic
KMX,100,2.55,13.18,11221739520,Auto & Truck Dealerships
LNN,13.99,11.36,-10.94,1295527296,Farm & Heavy Construction Machinery
SAIC,25.15,6.07,2.39,5586802176,Information Technology Services
BB,71.43,12.26,3.63,2750399744,Software—Infrastructure
SIEN,-137.50,2.46,10.6,31316144,Medical Devices
BSET,-11.11,2.11,-5.17,129475232,"Furnishings, Fixtures & Appliances"
NEOG,200,1.60,-5.78,4010406400,Diagnostics & Research
ANGO,-200,2.28,-26.97,289996480,Medical Instruments & Supplies
SMTC,-2.08,11.63,3.05,1652490752,Semiconductors
CXM,200,1.61,3.42,3743360000,Software—Application
VRNT,5.63,1.21,2.02,1477592576,Software—Infrastructure
REED,-94.53,0.40,9.61,13591364,Beverages—Non-Alcoholic
RH,-14.03,0.63,2.19,4864276480,Specialty Retail
CTAS,4.32,2.10,6.55,49027907584,Specialty Business Services
PAYX,4.03,1.48,6.69,41660887040,Staffing & Employment Services
UNF,-29.63,1.80,-9.21,3047357696,Specialty Business Services
BLUE,-26.67,99.94,-27.07,325137120,Biotechnology
CONN,-84.34,1.33,9.63,96140632,Specialty Retail
JEF,14.58,5.95,-0.49,7707977728,Capital Markets
NCNO,180,4.51,0.95,3590569728,Software—Application
LULU,3.53,2.97,1.27,48795471872,Apparel Retail
INFI,8.33,95.43,-5.0,1452177,Biotechnology
MU,-189.39,1.24,-3.12,74513252352,Semiconductors
ICAD,-9.09,0.63,-7.69,53299864,Medical Devices
SNX,3.53,3.90,-0.39,9190515712,Electronics & Computer Distribution
LOVE,-0.57,8.19,5.55,303122656,"Furnishings, Fixtures & Appliances"
WBA,5.45,4.16,2.11,19198924800,Pharmaceutical Retailers
MKC,20.41,1.33,10.86,20352000000,Packaged Foods
MEDS,-66.67,8.54,5.81,8767605,Pharmaceutical Retailers
PVH,45.12,6.52,-0.11,4623109120,Apparel Manufacturing
SRT,158.33,45.28,3.09,130980848,Information Technology Services
CCL,11.29,1.86,-7.76,17919281152,Travel Services
EXPR,12.50,4.16,-11.76,33707072,Apparel Retail
PHUN,0,12.63,-3.9,21942444,Software—Application
LFT,20,23.71,2.55,108640896,REIT—Mortgage
SCWX,37.04,6.76,-0.36,535521184,Software—Infrastructure
REX,30.56,4.68,-8.97,712750656,Chemicals
FDS,4.11,0.13,-6.52,16679808000,Financial Data & Stock Exchanges
ACN,8.03,1.98,5.6,193328185344,Information Technology Services
AFYA,-16.13,4.39,-1.74,1480820224,Education & Training Services
PRSO,23.53,0.33,11.48,4207312,Semiconductors
CHWY,233.33,2.40,-1.9,7857825792,Internet Retail
AWH,33.33,10.29,21.95,54662888,Diagnostics & Research
PHR,7.69,2.56,-2.52,1031298560,Health Information Services
TZOO,66.67,0.86,15.82,86925880,Advertising Agencies
WOOF,-4.17,1.66,-15.51,1095158912,Specialty Retail
WGO,42.42,11.01,-1.99,1796020224,Recreational Vehicles
NKE,51.92,8.55,3.82,146295734272,Footwear & Accessories
HQY,8.82,1.92,4.22,6255089664,Health Information Services
GME,200,2.70,6.01,5024266240,Specialty Retail
AIR,10.29,8.15,2.31,2101111296,Aerospace & Defense
BLDP,20,28.22,-1.0,1103969024,Specialty Industrial Machinery
GRPN,-65.22,8.58,-8.75,478728544,Internet Content & Information
FDX,27.72,2.10,5.18,66606190592,Integrated Freight & Logistics
GERN,9.09,11.21,-1.12,1109546496,Biotechnology
COOK,61.11,17.68,-15.21,338432640,"Furnishings, Fixtures & Appliances"
KVHI,166.67,2.87,0.81,99631048,Communication Equipment
WSM,1.66,5.15,2.52,9968133120,Specialty Retail
AVAH,-50,0.66,-4.14,230512528,Medical Care Facilities
JBL,2.17,0.49,-2.6,16607490048,Electronic Components
PRTK,"-1,300",33.06,-22.51,127828952,Biotechnology
MDWD,-521.05,56.79,-3.27,100810384,Biotechnology
HNST,-100,2.04,-31.62,119672280,Household & Personal Products
SIG,3.18,0.57,13.48,3223277824,Luxury Goods
DESP,-900,0.69,0.55,478908896,Travel Services
EVCM,-144.44,2.44,-0.22,1893072128,Software—Infrastructure
PATH,114.29,10.93,-0.88,9696886784,Software—Infrastructure
GRWG,-177.78,7.65,-0.5,178796864,Specialty Retail
PD,300,2.10,-3.7,2098571008,Software—Application
MGNX,170,3.05,4.79,288684672,Biotechnology
CPRX,4.76,0.19,-3.17,1245955200,Biotechnology
ADBE,3.83,0.88,0.42,232157462528,Software—Infrastructure
ARAV,-39.39,298.38,-11.54,9710263,Biotechnology
CXDO,200,7.29,4.17,54808936,Telecom Services
LEN,35.90,8.09,4.57,31908448256,Residential Construction
GES,33.85,5.93,0.42,1159629184,Apparel Retail
SMAR,800,3.04,-1.84,5467480576,Software—Application
S,18.75,0.91,5.16,4985063424,Software—Infrastructure
AGEN,-9.09,59.25,20.95,428916352,Biotechnology
JILL,210,3.25,-1.25,313839936,Apparel Retail
CRIS,14.29,4.72,-9.38,38783668,Biotechnology
ZIM,52.21,6.02,-6.46,1256278016,Marine Shipping
SUNW,-66.67,33.07,-7.33,23034284,Solar
WLDN,-14.29,8.11,-4.96,277745856,Engineering & Construction
ATER,-4.35,0.74,-8.77,27900456,"Furnishings, Fixtures & Appliances"
III,30,4.02,-1.12,212682736,Information Technology Services
LMNR,-47.22,1.01,0.7,275436736,Farm Products
ZUMZ,20.41,4.29,-0.97,352587712,Apparel Retail
JAKK,3.36,62.23,-0.38,187262656,Leisure
TLYS,133.33,0.78,-2.87,243276816,Apparel Retail
DOCU,22.64,3.16,-1.42,8534609920,Software—Application
IRIX,36.36,0.20,0.44,41221912,Medical Devices
AGS,166.67,4.57,-4.08,247986240,Gambling
AEYE,22.73,0.13,-24.1,58441184,Software—Application
GPS,-27.12,1.95,-4.61,3931834880,Apparel Retail
ULTA,17.40,6.22,-1.14,19664365568,Specialty Retail
ORCL,1.67,0.03,-1.73,290155134976,Software—Infrastructure
WATT,0,25.42,-0.92,7365568,Scientific & Technical Instruments
AMTX,-85.29,10.81,-17.31,161217952,Oil & Gas Refining & Marketing
TTC,7.69,1.30,2.02,8629436416,Tools & Accessories
EVGN,66.67,20,-6.76,30535828,Biotechnology
MEI,-20.59,1.55,-9.0,822817088,Electronic Components
GCO,1.32,0.33,-13.44,354605664,Apparel Retail
ANIP,11.76,8.62,-2.35,1177503232,Drug Manufacturers—Specialty & Generic
BBW,16.07,5.50,20.81,427374368,Specialty Retail
BJ,12.36,2.46,3.48,9544453120,Discount Stores
TSQ,26.92,1.63,15.7,144448544,Advertising Agencies
LDI,-76.92,14.81,-3.57,550400000,Mortgage Finance
CDXC,33.33,0.40,12.27,109547304,Biotechnology
BGSF,-50,11.27,-1.41,104303096,Staffing & Employment Services
MDB,714.29,7.59,3.95,24675241984,Software—Infrastructure
ASRT,482.61,1.58,-1.81,238357248,Drug Manufacturers—Specialty & Generic
CPB,9.59,1.91,0.89,12239581184,Packaged Foods
VERX,60,4.60,23.39,3513163264,Software—Application
KFY,12.22,1.05,4.59,2500306176,Staffing & Employment Services
MNTX,42.86,0.03,4.93,94577312,Farm & Heavy Construction Machinery
CASY,28.96,1.15,-1.51,10118627328,Specialty Retail
WTI,233.33,4.01,-7.17,641586752,Oil & Gas E&P
DRRX,13.21,2.79,-1.04,68724248,Drug Manufacturers—Specialty & Generic
YEXT,66.67,1.75,-2.64,787977408,Software—Infrastructure
AGTI,0,3.40,-7.51,876532928,Health Information Services
CRWD,9.30,2.03,-3.9,39968337920,Software—Infrastructure
PRTS,15.38,1.39,-7.98,234909616,Internet Retail
RIGL,114.29,36.56,-6.96,188313120,Biotechnology
STIM,30.23,9.76,-20.11,38979092,Diagnostics & Research
OPTN,-6.25,3.12,2.2,138034288,Drug Manufacturers—Specialty & Generic
DKS,2.45,5.54,10.71,9231808512,Specialty Retail
TCOM,650,4.27,-2.25,23040438272,Travel Services
AVAV,-2.94,8.36,-1.45,2932168192,Aerospace & Defense
ANIK,-54.55,3.41,-8.12,272577376,Medical Devices
DOMO,80,2.98,2.81,353972288,Software—Application
AKYA,-21.95,1.79,-6.3,227575184,Medical Instruments & Supplies
CVGW,-133.33,18.21,-4.16,448112544,Food Distribution
TDUP,5,13.10,1.89,415901184,Internet Retail
CARA,-69.70,76.75,-2.53,90850536,Biotechnology
CIEN,77.78,10.14,-6.19,6987012608,Communication Equipment
HIBB,-1.69,5.43,-1.66,588857920,Apparel Retail
OOMA,14.29,0.18,1.45,333056000,Telecom Services
VVX,3.37,0.43,6.81,1611037696,Aerospace & Defense
VMW,7.58,2.16,0.57,71884398592,Software—Infrastructure
DSP,-36.36,1.25,-0.24,349578880,Software—Application
JWN,13.85,0.17,0.78,2415469312,Department Stores
MRVL,0,1.31,1.92,46703366144,Semiconductors
ESTC,240,0.68,-0.58,7995567616,Software—Application
ZS,27.59,6.54,2.27,22898022400,Software—Infrastructure
COST,3.12,0.67,0.95,250160332800,Discount Stores
SAMG,-48.28,1.18,0.79,148756496,Asset Management
ARDX,500,59.45,-0.69,888881088,Biotechnology
PBPB,-30.77,0.97,2.23,228678064,Restaurants
STVN,18.75,9.24,10.28,8783449088,Medical Instruments & Supplies
HRL,-11.11,4.09,-5.32,20782671872,Packaged Foods
SSYS,250,1.31,6.48,940804864,Computer Hardware
AGLE,10,1.18,-5.34,49584568,Biotechnology
KR,10,0.12,6.45,32189388800,Grocery Stores
WHF,9.09,4.94,-2.68,296814400,Asset Management
CRAI,-15,2.39,-11.95,705493312,Consulting Services
TGLS,10.10,3.41,7.92,1571315200,Building Materials
ABUS,0,1.03,3.69,340140704,Biotechnology
MCS,47.06,3.21,-4.01,491201216,Entertainment
TD,1.86,0.40,-1.94,110337867776,Banks—Diversified
ICPT,20.75,0.42,2.34,775124096,Biotechnology
M,19.75,0.52,13.5,3176890368,Department Stores
AMRX,9.52,4.91,-3.4,1292636544,Drug Manufacturers—Specialty & Generic
BILI,9.43,0.29,2.96,5663793664,Electronic Gaming & Multimedia
DV,-9.09,0.33,-1.14,4678914048,Software—Application
ZUO,33.33,3.35,-3.64,1157719936,Software—Infrastructure
GEF,-15.87,1.05,4.72,3121737216,Packaging & Containers
AAN,550,0.86,0.98,323198432,Rental & Leasing Services
SCPL,-3.03,2.54,-0.73,483154368,Electronic Gaming & Multimedia
SPLK,83.78,16.68,0.55,24646195200,Software—Infrastructure
BOX,8.82,0.07,0.9,3487329024,Software—Infrastructure
FTDR,208.33,1.88,-0.78,2457536512,Personal Services
INO,-31.25,72.59,-2.36,104281176,Biotechnology
FNKO,-218.18,5.07,-0.93,396278432,Leisure
SBOW,216.12,2.16,0.59,909602496,Oil & Gas E&P
LUMO,-3.16,48.84,0.29,26186952,Biotechnology
CDLX,45.28,2.16,-3.62,622449280,Advertising Agencies
OKTA,200,4.30,-1.07,13371878400,Software—Infrastructure
BBSI,0.61,0.06,-0.08,607282688,Staffing & Employment Services
VEEV,10.58,2.03,0.25,32685463552,Health Information Services
CYTK,-18.85,73.77,0.7,2828101120,Biotechnology
JAZZ,-113.73,0.06,-1.3,8172168704,Biotechnology
AVID,-4.26,1.76,-1.5,1183400576,Software—Application
CRM,24.44,4.99,2.97,197304942592,Software—Application
AXNX,104.35,0.14,3.89,2831859968,Medical Devices
AGL,-75,3.52,0.14,7201360384,Medical Care Facilities
INSG,-10,12.58,-3.41,49086660,Communication Equipment
WKHS,-50,65.87,-10.69,88181416,Auto Manufacturers
MLCO,15,3.86,10.72,4322820096,Resorts & Casinos
ANF,-4.71,1.72,0.9,2838629632,Apparel Retail
ITCI,27.42,5.59,1.69,5005411328,Drug Manufacturers—Specialty & Generic
XMTR,-38.10,6.65,-40.87,814505088,Specialty Industrial Machinery
CSTE,-200,4.47,-20.6,147764016,Building Products & Equipment
DIBS,18.18,0.89,-10.16,141161760,Internet Retail
WEN,10,0,0.5,4271568128,Restaurants
KSS,-341.75,3.32,-3.47,2320041216,Department Stores
GOLF,100,6.15,7.94,3529419520,Leisure
IMGN,20.69,132.98,3.34,3950725632,Biotechnology
MYE,3.23,3.53,-14.37,659994368,Packaging & Containers
DCI,8.70,1.75,4.21,7230872576,Specialty Industrial Machinery
LOW,3.17,1.13,-4.74,119947583488,Home Improvement Retail
MCHX,-150,4.86,1.94,62878672,Advertising Agencies
ONTF,50,0.74,-0.41,277916128,Software—Application
VRM,30.88,18.45,3.92,156423680,Auto & Truck Dealerships
RGNX,6.76,12.21,2.39,723599680,Biotechnology
EDR,-260,1.42,0.41,6044724736,Entertainment
PETQ,37.50,4.02,-6.43,579609472,Drug Manufacturers—Specialty & Generic
MASI,12.82,2.67,-0.24,4631091200,Medical Devices
AMPH,92.11,6.80,-2.72,2246869248,Drug Manufacturers—Specialty & Generic
NTRA,2.14,0.83,0.71,5272476160,Diagnostics & Research
MYGN,25,5.11,1.12,1313409792,Diagnostics & Research
FLYW,90.91,3.03,0.45,3848102400,Software—Infrastructure
CORT,-39.13,0.66,-2.66,2793893120,Biotechnology
SCOR,42.86,3.48,-1.69,58373484,Internet Content & Information
GPOR,43.89,235.45,-3.32,2216402688,Oil & Gas E&P
ICFI,4.70,1.30,-2.51,2273003776,Consulting Services
IHRT,20,1.53,2.54,408641728,Broadcasting
NVTA,38.18,1.69,8.59,163676944,Diagnostics & Research
CARG,144.44,2.67,-1.56,1988484992,Auto & Truck Dealerships
NVAX,-147.83,5.36,3.12,730544960,Biotechnology
ATEC,-10,0.23,-0.8,1560537472,Medical Devices
CUTR,62.07,0.09,-0.22,124544768,Medical Devices
SDC,14.29,0.58,20.0,161065648,Medical Instruments & Supplies
KIDS,-45.45,0.04,-1.17,747251200,Medical Devices
FIGS,400,8.29,1.66,993949440,Apparel Manufacturing
AXON,40,10.61,3.02,14876492800,Aerospace & Defense
EB,126.67,1.03,2.94,987814208,Software—Application
VRSK,22.22,2.36,-1.34,34261180416,Consulting Services
AMBA,53.33,0.34,2.14,2114740864,Semiconductor Equipment & Materials
MRTX,6.15,75.17,-0.07,3044526336,Biotechnology
HPQ,1.35,2.10,-0.17,25398513664,Computer Hardware
OMCL,266.67,3.97,-1.18,2036348544,Health Information Services
SUPN,-41.10,8.15,-1.78,1505167616,Drug Manufacturers—Specialty & Generic
A,4.58,3.78,-0.64,32717078528,Diagnostics & Research
NSTG,-55.74,3.84,1.77,81778432,Medical Instruments & Supplies
CRON,-180,7.20,3.33,767992000,Drug Manufacturers—Specialty & Generic
PCRX,0,1.24,3.83,1424073600,Drug Manufacturers—Specialty & Generic
PRFT,0,1.33,-0.44,2014390144,Information Technology Services
EHTH,147.83,12.24,-18.22,207857120,Insurance Brokers
NXST,6.21,1.66,-2.91,5029792256,Entertainment
