Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
DRRX,13.21,2.79,-3.13,68724248,Drug Manufacturers—Specialty & Generic
YEXT,66.67,1.75,4.28,787977408,Software—Infrastructure
AGTI,0,3.40,-17.07,876532928,Health Information Services
CRWD,9.30,2.03,-4.4,39968337920,Software—Infrastructure
PRTS,15.38,1.39,-9.15,234909616,Internet Retail
RIGL,114.29,36.56,3.27,188313120,Biotechnology
STIM,30.23,9.76,-38.66,38979092,Diagnostics & Research
OPTN,-6.25,3.12,-4.89,138034288,Drug Manufacturers—Specialty & Generic
DKS,2.45,5.54,3.64,9231808512,Specialty Retail
TCOM,650,4.27,-8.66,23040438272,Travel Services
AVAV,-2.94,8.36,1.89,2932168192,Aerospace & Defense
ANIK,-54.55,3.41,-16.93,272577376,Medical Devices
DOMO,80,2.98,-22.75,353972288,Software—Application
AKYA,-21.95,1.79,-18.24,227575184,Medical Instruments & Supplies
CVGW,-133.33,18.21,-25.37,448112544,Food Distribution
TDUP,5,13.10,34.59,415901184,Internet Retail
CARA,-69.70,76.75,-41.05,90850536,Biotechnology
CIEN,77.78,10.14,-8.7,6987012608,Communication Equipment
HIBB,-1.69,5.43,-3.04,588857920,Apparel Retail
OOMA,14.29,0.18,1.04,333056000,Telecom Services
VVX,3.37,0.43,-14.24,1611037696,Aerospace & Defense
VMW,7.58,2.16,9.93,71884398592,Software—Infrastructure
DSP,-36.36,1.25,12.24,349578880,Software—Application
JWN,13.85,0.17,1.04,2415469312,Department Stores
MRVL,0,1.31,-3.7,46703366144,Semiconductors
ESTC,240,0.68,5.69,7995567616,Software—Application
ZS,27.59,6.54,-11.53,22898022400,Software—Infrastructure
COST,3.12,0.67,1.82,250160332800,Discount Stores
SAMG,-48.28,1.18,-0.96,148756496,Asset Management
ARDX,500,59.45,40.34,888881088,Biotechnology
PBPB,-30.77,0.97,23.64,228678064,Restaurants
STVN,18.75,9.24,4.04,8783449088,Medical Instruments & Supplies
HRL,-11.11,4.09,-5.61,20782671872,Packaged Foods
SSYS,250,1.31,10.19,940804864,Computer Hardware
AGLE,10,1.18,4.76,49584568,Biotechnology
KR,10,0.12,5.42,32189388800,Grocery Stores
WHF,9.09,4.94,0.92,296814400,Asset Management
CRAI,-15,2.39,-5.53,705493312,Consulting Services
TGLS,10.10,3.41,14.19,1571315200,Building Materials
ABUS,0,1.03,4.98,340140704,Biotechnology
MCS,47.06,3.21,2.35,491201216,Entertainment
TD,1.86,0.40,-3.84,110337867776,Banks—Diversified
ICPT,20.75,0.42,-1.87,775124096,Biotechnology
M,19.75,0.52,-2.46,3176890368,Department Stores
AMRX,9.52,4.91,-18.05,1292636544,Drug Manufacturers—Specialty & Generic
BILI,9.43,0.29,10.06,5663793664,Electronic Gaming & Multimedia
DV,-9.09,0.33,-0.3,4678914048,Software—Application
ZUO,33.33,3.35,13.97,1157719936,Software—Infrastructure
GEF,-15.87,1.05,-8.48,3121737216,Packaging & Containers
AAN,550,0.86,-13.84,323198432,Rental & Leasing Services
SCPL,-3.03,2.54,0.97,483154368,Electronic Gaming & Multimedia
SPLK,83.78,16.68,-1.94,24646195200,Software—Infrastructure
BOX,8.82,0.07,-18.01,3487329024,Software—Infrastructure
FTDR,208.33,1.88,-0.82,2457536512,Personal Services
INO,-31.25,72.59,-8.66,104281176,Biotechnology
FNKO,-218.18,5.07,-12.93,396278432,Leisure
SBOW,216.12,2.16,7.57,909602496,Oil & Gas E&P
LUMO,-3.16,48.84,9.17,26186952,Biotechnology
CDLX,45.28,2.16,-14.75,622449280,Advertising Agencies
OKTA,200,4.30,19.4,13371878400,Software—Infrastructure
BBSI,0.61,0.06,-3.02,607282688,Staffing & Employment Services
VEEV,10.58,2.03,4.92,32685463552,Health Information Services
CYTK,-18.85,73.77,-7.2,2828101120,Biotechnology
JAZZ,-113.73,0.06,-0.58,8172168704,Biotechnology
AVID,-4.26,1.76,1.61,1183400576,Software—Application
CRM,24.44,4.99,12.47,197304942592,Software—Application
AXNX,104.35,0.14,-6.1,2831859968,Medical Devices
AGL,-75,3.52,16.82,7201360384,Medical Care Facilities
INSG,-10,12.58,-8.89,49086660,Communication Equipment
WKHS,-50,65.87,-10.77,88181416,Auto Manufacturers
MLCO,15,3.86,-0.6,4322820096,Resorts & Casinos
ANF,-4.71,1.72,-2.54,2838629632,Apparel Retail
ITCI,27.42,5.59,-7.72,5005411328,Drug Manufacturers—Specialty & Generic
XMTR,-38.10,6.65,-19.04,814505088,Specialty Industrial Machinery
CSTE,-200,4.47,-15.88,147764016,Building Products & Equipment
DIBS,18.18,0.89,-8.7,141161760,Internet Retail
WEN,10,0,-3.5,4271568128,Restaurants
KSS,-341.75,3.32,2.91,2320041216,Department Stores
GOLF,100,6.15,-1.1,3529419520,Leisure
IMGN,20.69,132.98,1.94,3950725632,Biotechnology
MYE,3.23,3.53,-7.16,659994368,Packaging & Containers
DCI,8.70,1.75,4.49,7230872576,Specialty Industrial Machinery
LOW,3.17,1.13,-3.91,119947583488,Home Improvement Retail
MCHX,-150,4.86,-2.38,62878672,Advertising Agencies
ONTF,50,0.74,-18.46,277916128,Software—Application
VRM,30.88,18.45,-10.68,156423680,Auto & Truck Dealerships
RGNX,6.76,12.21,4.99,723599680,Biotechnology
EDR,-260,1.42,6.39,6044724736,Entertainment
PETQ,37.50,4.02,15.87,579609472,Drug Manufacturers—Specialty & Generic
MASI,12.82,2.67,8.11,4631091200,Medical Devices
AMPH,92.11,6.80,8.36,2246869248,Drug Manufacturers—Specialty & Generic
NTRA,2.14,0.83,19.84,5272476160,Diagnostics & Research
MYGN,25,5.11,18.89,1313409792,Diagnostics & Research
FLYW,90.91,3.03,13.38,3848102400,Software—Infrastructure
CORT,-39.13,0.66,1.0,2793893120,Biotechnology
SCOR,42.86,3.48,5.17,58373484,Internet Content & Information
GPOR,43.89,235.45,17.73,2216402688,Oil & Gas E&P
ICFI,4.70,1.30,12.75,2273003776,Consulting Services
IHRT,20,1.53,-19.24,408641728,Broadcasting
NVTA,38.18,1.69,-16.83,163676944,Diagnostics & Research
CARG,144.44,2.67,1.41,1988484992,Auto & Truck Dealerships
NVAX,-147.83,5.36,-16.21,730544960,Biotechnology
ATEC,-10,0.23,5.24,1560537472,Medical Devices
CUTR,62.07,0.09,-2.28,124544768,Medical Devices
SDC,14.29,0.58,-5.26,161065648,Medical Instruments & Supplies
KIDS,-45.45,0.04,0.11,747251200,Medical Devices
FIGS,400,8.29,-29.42,993949440,Apparel Manufacturing
AXON,40,10.61,13.81,14876492800,Aerospace & Defense
EB,126.67,1.03,2.3,987814208,Software—Application
VRSK,22.22,2.36,10.18,34261180416,Consulting Services
AMBA,53.33,0.34,-12.83,2114740864,Semiconductor Equipment & Materials
MRTX,6.15,75.17,-10.06,3044526336,Biotechnology
HPQ,1.35,2.10,-2.69,25398513664,Computer Hardware
OMCL,266.67,3.97,3.89,2036348544,Health Information Services
SUPN,-41.10,8.15,1.51,1505167616,Drug Manufacturers—Specialty & Generic
A,4.58,3.78,1.04,32717078528,Diagnostics & Research
NSTG,-55.74,3.84,7.63,81778432,Medical Instruments & Supplies
CRON,-180,7.20,0.49,767992000,Drug Manufacturers—Specialty & Generic
PCRX,0,1.24,-1.9,1424073600,Drug Manufacturers—Specialty & Generic
PRFT,0,1.33,4.7,2014390144,Information Technology Services
EHTH,147.83,12.24,-1.13,207857120,Insurance Brokers
NXST,6.21,1.66,-2.9,5029792256,Entertainment
ADT,-52.38,3.31,-0.39,5527350272,Security & Protection Services
ZVIA,16.67,15.63,-8.0,143256608,Beverages—Non-Alcoholic
GOGO,40,0.95,10.0,1535355264,Telecom Services
IGT,21.21,4.97,2.72,6072883712,Gambling
SRE,14.08,9.44,-1.56,42811756544,Utilities—Diversified
ITRN,-9.62,0.43,3.37,601244160,Communication Equipment
KTB,15.79,8.26,3.37,2464418048,Apparel Manufacturing
SEAS,11.76,1.59,-2.35,2958677248,Leisure
SJM,3.76,0.26,1.67,12552921088,Packaged Foods
PLTK,50,0.51,-7.16,3529356544,Electronic Gaming & Multimedia
CVEO,-58.06,11.12,-21.92,307689152,Specialty Business Services
TGT,35.97,2.29,-2.09,51039662080,Discount Stores
ECVT,-3.85,3.76,8.13,1147777024,Specialty Chemicals
RDNT,-42.11,11.24,14.85,1910509568,Diagnostics & Research
AUPH,30.77,0.16,11.83,1114388992,Biotechnology
TILE,29.17,1.84,-0.23,570029696,Building Products & Equipment
NGVT,-36.67,0.38,-8.42,1724643712,Specialty Chemicals
NEWT,-90,11.91,-19.2,363895776,Banks—Regional
PRA,20,1.28,3.41,983504064,Insurance—Property & Casualty
DAR,-15.63,1.62,-4.75,8325430784,Packaged Foods
PRGO,7.14,3.66,6.69,4325934080,Drug Manufacturers—Specialty & Generic
FORG,50,3.64,-0.69,1950605440,Software—Infrastructure
EVER,3.70,2.09,-18.2,241238352,Internet Content & Information
QUIK,33.33,6.12,0.17,119184824,Semiconductors
AMRC,-10.26,10.28,-10.32,2012862976,Engineering & Construction
TREX,4.55,3.53,4.74,6690737664,Building Products & Equipment
TTEC,20.27,4.69,-14.64,1243289472,Information Technology Services
OXY,-12.02,3.95,3.34,57398165504,Oil & Gas E&P
TASK,0,4.54,-12.76,965198848,Information Technology Services
SIBN,23.81,0.48,18.39,853786368,Medical Devices
PGNY,50,1.47,17.76,3245725696,Health Information Services
BMRN,-7.69,0.69,-1.08,16649724928,Biotechnology
OKE,5.88,10.28,0.1,36946264064,Oil & Gas Midstream
ACAD,-4,1.55,6.27,3412112128,Biotechnology
FGEN,26.32,43.89,-2.26,84745584,Biotechnology
WDAY,11.24,0.84,3.09,56290701312,Software—Application
CDNA,-16.67,0.38,-38.9,379181600,Diagnostics & Research
ITRI,610,6.80,-0.84,2753978880,Scientific & Technical Instruments
KOP,21.11,4.10,4.39,825495488,Specialty Chemicals
TREE,240.74,2.10,-10.45,201058256,Financial Conglomerates
QURE,128.85,85.55,1.97,320093856,Biotechnology
AXSM,-8.47,13.29,2.0,3298179072,Biotechnology
FRPT,25,9.76,6.24,3176667648,Packaged Foods
VTRS,0,2.32,-2.2,11827364864,Drug Manufacturers—Specialty & Generic
AES,6.52,6.17,-2.3,10178360320,Utilities—Diversified
DBRG,-146.67,3.29,-8.88,2859211264,Real Estate Services
EVRG,36.36,10.29,1.05,11645891584,Utilities—Regulated Electric
BCPC,-26.67,4.47,-1.12,3999024896,Specialty Chemicals
CNK,-141.18,5.50,10.87,2231983872,Entertainment
CRI,31.61,4.97,6.39,2576411392,Apparel Retail
KAMN,82.61,4.64,1.9,554513152,Aerospace & Defense
VAPO,6.33,0.58,-5.05,15522688,Medical Devices
ACCO,-3.03,1.28,-1.77,544825856,Business Equipment & Supplies
CDXS,17.39,4.30,-16.73,131929560,Biotechnology
INFN,77.78,11.63,0.86,948542272,Communication Equipment
CHE,1.70,0.63,1.75,7835309056,Medical Care Facilities
TMST,61.54,23.65,3.51,943840384,Steel
ALRM,23.26,0.35,-3.77,3051258880,Software—Application
BALY,-304.76,0.15,1.4,598200128,Resorts & Casinos
CENX,29.55,5.10,18.3,666290880,Aluminum
ZETA,22.22,8.95,8.0,1788294656,Software—Application
PEN,14.29,1.69,-1.62,9298222080,Medical Devices
BCOV,0,0.59,-21.26,142295136,Software—Application
ALKT,16.67,1.40,-2.25,1716850432,Software—Application
PRI,18.71,0.97,14.46,6939116544,Insurance—Life
CE,-7.69,2.77,4.28,13663102976,Chemicals
BIGC,44.44,1.08,-17.65,740884672,Software—Application
LASR,-80,0.01,-12.3,483709184,Semiconductors
ENV,4.65,1.15,-1.85,2401140736,Software—Application
NVEE,-23.42,7.41,-15.09,1529123584,Engineering & Construction
SQ,-21.43,2.62,3.18,27001964544,Software—Infrastructure
CVNA,57.83,6.11,-14.33,7455647744,Auto & Truck Dealerships
TVTX,0.96,1.95,4.17,670597376,Biotechnology
MELI,54.03,1.68,6.51,63511531520,Internet Retail
PSTV,-6.67,88.75,-21.95,3858691,Biotechnology
INTU,53.85,4.95,-2.33,143195537408,Software—Application
KTOS,14.29,2.54,9.87,1923446272,Aerospace & Defense
XNCR,75.90,8.61,-5.68,1221355904,Biotechnology
ADSK,2.76,0.52,-9.94,44229910528,Software—Application
LMAT,-3.85,0.57,3.27,1212893696,Medical Instruments & Supplies
LZ,25,0.50,-3.09,2052814464,Specialty Business Services
PODD,129.17,11.91,-2.59,11135768576,Medical Devices
CMLS,74.19,4.67,-18.56,83813976,Broadcasting
TRS,-6.06,3.94,2.88,1025700352,Packaging & Containers
NREF,-3.92,23.76,-6.05,364342112,REIT—Mortgage
NKLA,19.57,80.77,-8.86,1546760960,Farm & Heavy Construction Machinery
CARS,-21.05,0.77,-1.1,1120652160,Auto & Truck Dealerships
BHC,10.87,3.35,2.56,3002692096,Drug Manufacturers—Specialty & Generic
NEO,60,6.73,9.95,1568889600,Diagnostics & Research
BAND,375,7.05,-22.72,288454528,Software—Infrastructure
RWLK,-28.57,3.76,-3.9,45552120,Medical Devices
NVCR,-12.50,0.12,-6.98,1721848320,Medical Devices
NABL,25,2.31,8.18,2354482176,Information Technology Services
ALNY,21.13,9.37,-1.31,22137677824,Biotechnology
INSM,-20,9.85,-2.13,3630949888,Biotechnology
PCG,-7.14,5.78,0.06,40345001984,Utilities—Regulated Electric
MGPI,16.09,2.80,-0.59,2322163456,Beverages—Wineries & Distilleries
SRCL,0,3.94,-9.04,4136640768,Waste Management
NEM,-6.38,9.57,-0.02,29338300416,Gold
AEP,6.06,14.69,-4.27,38751539200,Utilities—Regulated Electric
WOW,-287.50,2.21,-6.46,640256064,Telecom Services
RSKD,160,3.36,-13.03,753952576,Software—Application
CBRE,11.77,0.81,-1.94,22884636672,Real Estate Services
ACRS,10.87,246.74,-3.92,484943008,Diagnostics & Research
CCOI,-83.33,0.72,-2.51,3025938176,Telecom Services
W,-4.91,1.40,-13.77,7023272960,Internet Retail
MRNA,-22.53,0.04,-11.75,39311450112,Biotechnology
PRMW,-5.88,2.68,-5.56,2199512832,Beverages—Non-Alcoholic
COMM,4.26,0.34,-7.67,712047872,Communication Equipment
DEN,-8.07,2.04,1.4,4988904960,Oil & Gas E&P
BLD,9.45,1.90,-1.91,7990136832,Engineering & Construction
TFX,2.33,0.31,1.68,9229737984,Medical Instruments & Supplies
YETI,-1.27,0.94,8.4,4182434048,Leisure
DISH,212.77,2.30,-16.75,3128413952,Telecom Services
MODV,35.26,6.77,-4.98,446852768,Medical Care Facilities
LKQ,-7.14,0.44,3.44,13246697472,Auto Parts
FBRT,5.71,13.91,1.74,1088468352,REIT—Mortgage
LGND,10.57,24.42,1.61,1039929536,Biotechnology
SJW,5.83,7.52,-1.09,1909628544,Utilities—Regulated Water
DOOR,-8.51,3.80,5.71,2051156992,Building Products & Equipment
AINC,42.24,10.61,-1.32,19801074,Asset Management
VMI,-0.56,7.07,-0.7,5047484928,Conglomerates
CIVI,-0.80,6.91,13.36,7582428160,Oil & Gas E&P
STN,13.21,0.77,9.53,7198818816,Engineering & Construction
PWSC,35,1.06,-3.29,3703935488,Software—Application
LXU,21.62,7.06,5.84,760542208,Chemicals
LMND,20.51,12.11,1.87,809759488,Insurance—Property & Casualty
VAC,-3.86,3.24,-1.29,3669925632,Resorts & Casinos
TMDX,25,28.76,23.62,1786514432,Medical Devices
MYRG,39.05,16.73,24.65,2251772160,Engineering & Construction
APA,2.78,2.98,1.72,12628590592,Oil & Gas E&P
IMAX,26.67,2.16,9.5,1055260288,Entertainment
EVTC,0,4.71,5.74,2402965760,Software—Infrastructure
CPE,-2.33,14.06,10.36,2686041600,Oil & Gas E&P
RXT,0,1.34,-14.55,507343840,Software—Infrastructure
NVDA,8.64,0.61,12.12,1074425298944,Semiconductors
VCYT,66.67,6.28,8.08,1624518528,Biotechnology
NUVA,-12.24,1.83,-0.62,2084855680,Medical Devices
ANSS,10.75,7.46,13.58,25824692224,Software—Application
GKOS,5.36,5.19,-5.69,3660882432,Medical Devices
CTRA,2.65,5.90,7.72,20423993344,Oil & Gas E&P
ADEA,28.13,4.20,-3.43,1140122112,Software—Application
SSTI,-450,2.16,-5.23,218904464,Software—Application
MOS,-16.35,4.05,8.62,11829167104,Agricultural Inputs
GSHD,-8.33,10.75,22.54,2845204992,Insurance—Diversified
MGNI,-31.43,13.90,-19.23,1032670912,Advertising Agencies
FIVN,31.71,1.90,-17.23,4643251200,Software—Infrastructure
SGMO,11.11,0.83,6.27,106231776,Biotechnology
ETSY,-6.10,7.07,-3.2,7944244224,Internet Retail
TDOC,14.81,0.63,-7.51,3066457600,Health Information Services
RUN,866.67,5.91,0.25,2727818752,Solar
MGRC,20.90,2.82,-3.51,2454376448,Rental & Leasing Services
NTAP,4.58,5.58,-1.99,15843060736,Computer Hardware
MGEE,-12.12,10.79,0.33,2477554688,Utilities—Regulated Electric
WING,42.86,3.07,-10.07,5391171584,Restaurants
RGEN,17.24,0.96,-2.86,8865809408,Medical Instruments & Supplies
TJX,0,2.62,-2.05,101685829632,Apparel Retail
PGTI,-3.57,3.29,3.68,1619248512,Building Products & Equipment
EVBG,25.81,0.85,2.13,913854912,Software—Application
GRMN,18.42,1.03,1.28,20140748800,Scientific & Technical Instruments
GIL,-1.52,4.65,13.39,4954157056,Apparel Manufacturing
NI,2.04,9.59,0.85,10199134208,Utilities—Regulated Gas
OSW,16.67,1.41,6.33,1116051200,Leisure
WWW,-7.14,0.02,11.37,640888576,Footwear & Accessories
EDIT,-4.76,43.33,-4.44,636734272,Biotechnology
CSTM,-4.76,9.36,8.04,2672124160,Aluminum
LIVN,12.50,4.12,-14.68,2849332992,Medical Devices
IART,1.08,0.05,0.45,3108811008,Medical Devices
OSTK,-233.33,13.23,-0.15,715114624,Internet Retail
THRM,-27.69,0.51,-5.27,1790064512,Auto Parts
ALLE,16.79,1.47,-4.55,9146676224,Security & Protection Services
FVRR,18.18,0.18,-9.92,939136576,Internet Content & Information
WIX,662.50,0.95,-1.39,5211981824,Software—Infrastructure
MTDR,6.67,8.66,-4.92,7086922752,Oil & Gas E&P
WK,180,3.29,1.95,5438370304,Software—Application
BKD,69.77,1.09,8.85,779292928,Medical Care Facilities
CVI,20,16.66,1.47,3421069824,Oil & Gas Refining & Marketing
IOSP,-12.41,3.15,-2.39,2541305088,Specialty Chemicals
RIG,-157.89,0.56,-1.15,6391690240,Oil & Gas Drilling
FLS,3.28,2.01,-2.37,5218102272,Specialty Industrial Machinery
CW,-3.31,1.35,1.54,7493685760,Aerospace & Defense
PUMP,-8.82,3.17,-3.3,1198766336,Oil & Gas Equipment & Services
BXC,27.24,8.84,-6.59,739095616,Industrial Distribution
AGR,0,15.63,-2.99,11668881408,Utilities—Regulated Electric
LZB,37.88,7.98,14.73,1329430272,"Furnishings, Fixtures & Appliances"
MATX,6.60,1.21,-1.82,3130849024,Marine Shipping
MED,69.72,9.96,-1.84,815071552,Personal Services
KEYS,9.19,0.78,-12.51,23494948864,Scientific & Technical Instruments
WSC,9.52,0.44,-0.68,8205914624,Rental & Leasing Services
FANG,1.73,0.14,6.69,27695333376,Oil & Gas E&P
CSGP,11.77,0.95,-8.01,31397031936,Real Estate Services
ATRC,50,0.02,-0.15,2073925632,Medical Instruments & Supplies
FLR,-20.37,10.42,-0.67,5261605888,Engineering & Construction
PEG,1.59,44.03,0.33,28404408320,Utilities—Regulated Electric
DAN,-143.48,2.09,-4.81,2117423744,Auto Parts
MIDD,4.47,1.95,-2.63,6861184000,Specialty Industrial Machinery
BCRX,-100,6.11,3.2,1341617536,Biotechnology
DDS,63.84,0.75,-8.89,5433487872,Department Stores
WMT,12.50,2.75,-1.01,430461157376,Discount Stores
ARNC,24,1.71,-2.98,3009376512,Metal Fabrication
MDT,3.17,2.76,-1.0,104260337664,Medical Devices
JBT,3.47,0.04,0.85,3347436800,Specialty Industrial Machinery
JELD,88,9.20,-8.01,1138111616,Building Products & Equipment
WLK,-20.09,0.35,-0.16,15918738432,Specialty Chemicals
SPNS,-3.03,1.42,-2.51,1568130560,Software—Application
IR,14.29,5.79,0.57,25768304640,Specialty Industrial Machinery
HUN,-63.64,5.98,-1.11,4340638208,Chemicals
LPX,5.17,0.23,-3.72,3985326080,Building Products & Equipment
SOHU,88.46,1.15,-7.52,317805376,Electronic Gaming & Multimedia
PPL,0,44.27,-2.0,17365817344,Utilities—Regulated Electric
AN,8.15,5.05,-3.33,6668806144,Auto & Truck Dealerships
CNP,-3.45,18.14,-1.57,16947291136,Utilities—Regulated Electric
ASIX,-18.59,14.51,-4.57,845783168,Chemicals
DE,18.44,0.84,1.44,108685811712,Farm & Heavy Construction Machinery
NWE,-5.04,11.02,2.59,2885608960,Utilities—Diversified
RMAX,0,2.76,-16.2,397085888,Real Estate Services
AEM,5.13,2.71,-6.49,22491570176,Gold
ATR,17.95,2.04,5.52,8207263232,Medical Instruments & Supplies
GLOB,0.72,0.21,3.46,8395705856,Information Technology Services
AORT,158.82,1.09,2.75,622163392,Medical Devices
COHU,16.67,2.20,-4.76,1639302656,Semiconductor Equipment & Materials
CWST,-25,3.95,-3.94,4422516224,Waste Management
NVRO,-10.20,0.52,-11.61,694228288,Medical Devices
AXTI,66.67,9.52,-24.63,104776568,Semiconductor Equipment & Materials
DKNG,14.52,6.83,9.05,13659424768,Gambling
MX,-44,2.08,-6.0,334556448,Semiconductors
BIO,-4.06,2.93,4.74,10544524288,Medical Devices
CHUY,35,1.37,11.05,641813440,Restaurants
HUBS,33.73,5.55,7.56,24632535040,Software—Application
CMBM,44,2.96,-3.12,202348320,Communication Equipment
APPN,30,2.81,1.28,3334861568,Software—Infrastructure
RDFN,26.55,7.45,-7.32,802384000,Real Estate Services
DBX,2.56,0.84,-10.77,9226123264,Software—Infrastructure
RARE,-6.40,0.27,4.27,2548568576,Biotechnology
IDA,3.75,17.29,2.83,4740076032,Utilities—Regulated Electric
NRG,14.69,9.43,-5.85,8894768128,Utilities—Independent Power Producers
ITGR,5.71,1.58,5.35,2612354304,Medical Devices
VMC,-16.28,4.81,-0.58,26841589760,Building Materials
WSO,10.85,1.39,-2.57,14773309440,Industrial Distribution
OGN,-4.71,1.04,-3.63,4436660736,Drug Manufacturers—General
DDOG,36.84,5.01,-1.19,29604157440,Software—Application
CROX,21.56,0.77,-5.77,5438876672,Footwear & Accessories
IRWD,-3.57,3.13,5.69,1502559232,Drug Manufacturers—Specialty & Generic
LH,1.97,2.05,1.34,17813030912,Diagnostics & Research
ALKS,180,6.24,-5.22,4665317888,Drug Manufacturers—Specialty & Generic
VC,-10.20,11.42,6.68,3893491456,Auto Parts
TOST,-5.56,2.65,-4.18,10032405504,Software—Infrastructure
MTRN,6.43,1.30,19.47,2103096320,Other Industrial Metals & Mining
ETR,13.33,23.34,0.8,19559680000,Utilities—Regulated Electric
CAMT,2.04,0.21,3.37,2784211200,Semiconductor Equipment & Materials
ZBRA,4.63,3.07,-7.62,12143071232,Communication Equipment
DCO,2.41,2.15,-2.23,633923264,Aerospace & Defense
HAS,0.77,0.21,-3.52,9176329216,Leisure
ALE,-18.92,4.79,5.57,3030625024,Utilities—Diversified
EPAM,9.33,0.33,-10.89,14819996672,Information Technology Services
CVE,-39.58,6.06,-3.76,39752876032,Oil & Gas Integrated
KBR,18.97,2.72,3.17,7951948800,Engineering & Construction
SPWR,7.14,0.37,-1.9,1080934656,Solar
NTR,-23.19,0.21,-0.82,30744127488,Agricultural Inputs
PLMR,5.13,3,18.25,1255646336,Insurance—Property & Casualty
ZG,110,4.98,-4.15,10662797312,Internet Content & Information
QDEL,25.71,0.70,5.33,4878385664,Medical Devices
KAI,16.50,5.49,3.5,2640265728,Specialty Industrial Machinery
CF,5.33,7.33,-1.13,16543361024,Agricultural Inputs
WH,14.29,2.47,-3.5,5859231744,Lodging
PEGA,811.11,18.39,19.68,3613795584,Software—Application
TWLO,344.44,2.57,6.35,10600777728,Internet Content & Information
ROL,6.25,0.58,-0.45,18071341056,Personal Services
FSLY,33.33,4.31,5.92,2476763904,Software—Application
AEE,12.50,28.01,1.46,19661582336,Utilities—Regulated Electric
AMED,12.62,0.36,-2.21,3047922176,Medical Care Facilities
VECO,8.57,4.47,4.34,1583872000,Semiconductor Equipment & Materials
ALB,1.89,0.21,-9.78,19953682432,Specialty Chemicals
KLR,-433.33,6.19,-23.62,96479512,Software—Application
TRUP,23.33,1.58,-11.0,1166681984,Insurance—Specialty
CSCO,2.33,1.18,4.61,217989267456,Communication Equipment
SNPS,4.80,0.61,-6.16,69801992192,Software—Infrastructure
UPWK,233.33,1.34,-13.27,1532282240,Staffing & Employment Services
ROKU,1.73,7.61,12.07,9989049344,Entertainment
RNG,1.69,0.69,-22.46,2805504512,Software—Application
IDCC,17.39,8.89,-1.58,2118905600,Telecom Services
RBLX,12.73,1.23,-10.72,17861658624,Electronic Gaming & Multimedia
R,8.06,3.92,-3.33,4869144576,Rental & Leasing Services
SABR,-12.50,6.34,-15.19,1492170624,Travel Services
CIM,-54.17,17.88,-5.86,1238049536,REIT—Mortgage
CEVA,35.29,3.18,-11.73,458243840,Semiconductors
WKME,28.57,1.75,0.56,836578688,Software—Application
KHC,10.39,2.82,0.15,41319677952,Packaged Foods
WAT,2.67,3.28,-6.1,16206605312,Diagnostics & Research
AVNT,30,0.92,-2.39,3216970496,Specialty Chemicals
PSN,-3.77,4.99,-0.67,5700499456,Information Technology Services
WAB,0,3.28,-1.79,19036143616,Railroads
SMWB,33.33,1.79,3.29,505229440,Software—Application
TRIP,220,2.97,-9.77,2287841024,Travel Services
ANDE,145,2.48,17.98,1738575744,Food Distribution
CRK,25,27.17,-2.98,3071645184,Oil & Gas E&P
OSUR,"2,000",26.58,19.72,435349184,Medical Instruments & Supplies
LTHM,11.11,9.37,-1.35,3308553216,Specialty Chemicals
GDDY,0,0.21,-3.47,10957498368,Software—Infrastructure
EGAN,66.67,1.49,-10.19,192993248,Software—Application
BL,105.88,0.56,-1.16,3382621696,Software—Application
IPGP,-309.89,5.72,18.31,4809645056,Semiconductor Equipment & Materials
CAE,10.53,4.02,1.17,7465135104,Aerospace & Defense
ECL,1.60,0.04,7.94,48284753920,Specialty Chemicals
ALYA,-100,3.04,-3.93,145570784,Information Technology Services
SAFE,5.26,0.35,-2.16,1264967680,REIT—Diversified
ZTS,0,1.72,-0.81,80085950464,Drug Manufacturers—Specialty & Generic
KO,0,1.20,-0.15,242076565504,Beverages—Non-Alcoholic
EXC,0,3.25,2.94,37609328640,Utilities—Regulated Electric
UTL,8.33,14.54,6.93,687310656,Utilities—Diversified
MTLS,-300,3.61,-8.37,324278912,Software—Application
TRTN,2.22,1.48,-4.06,4380118528,Rental & Leasing Services
TRU,-6.02,0.25,-1.04,13877007360,Consulting Services
LDOS,13.66,2.44,2.63,12658269184,Information Technology Services
ENTG,6.41,0.28,3.69,14096643072,Semiconductor Equipment & Materials
BLKB,17.24,0.78,-4.11,3787069440,Software—Application
CLF,9.09,5.68,-0.15,7950699520,Steel
MEDP,19.10,2.11,-8.5,7400171008,Diagnostics & Research
ICMB,-11.11,1.88,-0.25,57427272,Asset Management
ES,-2.13,13.68,0.24,20299352064,Utilities—Regulated Electric
FE,-5.66,11.84,2.94,19597512704,Utilities—Regulated Electric
MRC,14.29,0.36,-13.21,861122048,Oil & Gas Equipment & Services
INST,-23.08,2.82,-4.43,3657371648,Software—Application
CDNS,5.49,2.20,5.05,63680401408,Software—Application
IRBT,"-3,900",19.79,-0.02,1049686016,"Furnishings, Fixtures & Appliances"
IAC,86.49,0.25,0.67,4325779968,Internet Content & Information
ANGI,-75,0.37,-14.72,1002442304,Internet Content & Information
DENN,12.50,0.15,3.57,469780928,Restaurants
SEDG,78.75,1.54,0.43,7324800512,Solar
LSCC,2.08,0.43,6.88,11844332544,Semiconductors
